alleviate      	/ə'li:vieit/        	v.减轻，缓和，缓解(痛苦等)     
	tomorrow       	/tə'mɔrəu/          	n.明天；来日，未来 ad.在明天，在明日
	orthodox       	/'ɔ:θədɒks/         	a.传统的,正统的,习惯的,保守的,东正教的
	electron       	/i'lektrɔn/         	n.电子                
	northern       	/'nɔ:ðən/           	a.北方的,北部的           
	daughter       	/'dɔ:tə/            	n.女儿                
	customer       	/'kʌstəmə/          	n.顾客,主顾             
	artistic       	/ɑ:'tistik/         	a.艺术(家)的，美术(家)的；善于艺术创作的
	platform       	/'plætfɔ:m/         	n.平台,台;站台,月台;政纲,党纲  
	squirrel       	/'skwə:rəl/         	n.松鼠                
	ordinary       	/'ɔ:dinəri/         	a.普通的,平凡的,平常的;平庸的   
	pamphlet       	/'pæmflit/          	n.小册子               
	wherever       	/hwεə'evə/          	conj.无论在哪里 ad.无论在哪里,究竟在哪里
----------
universe       	/'ju:nivə:s/        	n.宇宙,万物             
	standard       	/'stændəd/          	n.标准,规则 a.标准的       
	shepherd       	/'ʃepəd/            	n.牧民,牧羊人            
	mountain       	/'mauntin/          	n.山                 
	hospital       	/'hɔspitəl/         	n.医院                
	locality       	/ləu'kæləti/        	n.位置,地点             
	minister       	/'ministə/          	n.部长,大臣             
	abstract       	/'æbstrækt/         	a.抽象的 n.摘要，梗概 vt.提取；摘录要点
	governor       	/'gʌvənə/           	n.统治者,管理者,总督,州(省)长  
	identify       	/aɪ'dentɪfaɪ/       	v.识别,鉴别;(with)把…和…看成一样
	generous       	/'dʒenərəs/         	a.宽宏大量的,慷慨的         
	maneuver       	/mə'nu:və/          	n.(manoeuvre)机动;运用,操作; v.机动
	marginal       	/'mɑ:dʒɪnl/         	a.记在页边的,旁注的;(意识)边缘的 
	fabulous       	/'fæbjuləs/         	a.极好的；极为巨大的；寓言中的，传说中的
	register       	/'redʒistə/         	n.                  
	romantic       	/rəu'mæntik/        	a.浪漫的,传奇式的;不切实际的,好幻想的
	teenager       	/'ti:nˌeidʒə/       	n.十几岁的青少年           
	muscular       	/'mʌskjulə/         	a.肌肉的;肌肉发达的;强健的     
	exterior       	/ik'stiəriə/        	a.外部的,外面的 n.外部      
	lavatory       	/'lævətəri/         	n.厕所,盥洗室            
	scrutiny       	/'skru:tini/        	n.周密的调查；仔细看；监视；选票复查 
	coherent       	/kəu'hɪərənt/       	a.一致的，协调的；(话语等)条理清楚的
	metaphor       	/'metəfə/           	n.隐喻，暗喻             
	complain       	/kəm'plein/         	v.(about,of)抱怨;申诉   
	greeting       	/'gri:tiŋ/          	n.问候,致敬             
	salesman       	/'seilzmən/         	n.售货员,推销员           
	exciting       	/ik'saitiŋ/         	a.令人兴奋的,使人激动的       
	overhear       	/ˌəuvə'hiə/         	v.偶然听到,从旁听到         
	frequent       	/'fri:kwənt/        	a.时常发生的,频繁的         
	transmit       	/trænz'mit/         	vt.传输               
	cemetery       	/'semitəri/         	n.坟墓，墓地，坟场          
	reporter       	/ri'pɔ:tə/          	n.报告人,通讯员;记者,报导者    
	eloquent       	/'eləkwənt/         	a.雄辩的,有说服力的;善辩的,口才流利的
	disposal       	/dis'pəuzəl/        	n.处理,处置;布置,安排       
	keyboard       	/'ki:bɔ:d/          	n.键盘 vt.用键盘输入(信息)   
	contract       	/'kɔntrækt/         	n.(承包)合同            
	physical       	/'fɪzɪkl/           	a.物质的;肉体的,身体的;自然科学的,物理的
	cautious       	/'kɔ:ʃəs/           	a.(of)小心的,谨慎的       
	threaten       	/'θretən/           	v.恐吓,威胁;有…危险,快要来临   
	dominant       	/'dɔminənt/         	a.支配的,统治的,占优势的      
	official       	/ə'fɪʃl/            	n.官员,行政官员 a.官方的,官方的,正式的
	superior       	/sju:'piriə/        	a.优良的,卓越的;上级的 n.上级;长者;高手
	question       	/'kwestʃən/         	n.问题;询问 v.询问;怀疑,对…表示疑问
	situated       	/'sitjueitid/       	a.坐落在…的             
	sanction       	/'sæŋˌkʃən/         	n.                  
	addition       	/ə'diʃən/           	n.加，加法；附加部分，增加(物)   
	resident       	/'rezidənt/         	n.居民,常住者 a.居住的      
	quantity       	/'kwɔntəti/         	n.量,数量;大量           
	Saturday       	/'sætədeɪ/          	n.星期六               
	alphabet       	/'ælfəbet/          	n.字母表；初步，入门         
	detector       	/dɪ'tektə(r)/       	n.发现者,侦察器,探测器,检波器,检电器
	aircraft       	/'εəkrɑ:ft/         	n.飞机，飞船，飞行器         
	recovery       	/ri'kʌvəri/         	n.痊愈,复元;重获,恢复       
	confront       	/kən'frʌnt/         	v.使面临,使遭遇;面对(危险等)   
	strength       	/streŋθ/            	n.力量；实力；长处，优点；人力；兵力 
	external       	/ik'stə:nəl/        	a.外部的;客观的;外国的;表面的;[医]外用的
	adjacent       	/ə'dʒeisənt/        	a.(to)(时间上)紧接着的；邻近的，毗邻的
	domestic       	/dəu'mestik/        	a.家里的;本国的;驯养的       
	tropical       	/'trɔpikəl/         	a.热带的               
	militant       	/'mɪlɪtənt/         	a.好战的，富于战斗性的 n.斗士   
	personal       	/'pə:sənl/          	a.个人的,私人的;亲自的;身体的,人身的
	restrict       	/ri'strikt/         	v.限制,约束             
	southern       	/'sʌðən/            	a.南方的,南部的           
	turnover       	/'tə:nˌəuvə/        	n.翻倒(物);人员调整;(资金等)周转;营业额
	solution       	/sə'lju:ʃən/        	n.解答,解决办法;溶解,溶液     
	republic       	/ri'pʌblik/         	n.共和国,共和政体          
	landlady       	/'lænd/             	n.女房东,女地主           
	cardinal       	/'kɑ:dɪnl/          	n.(天主教的)红衣主教 a.首要的，基本的
	hardship       	/'hɑ:dʃip/          	n.艰难,困苦             
	possibly       	/'pɔsəbli/          	ad.可能地，也许；无论如何      
	multiply       	/'mʌltiplai/        	v.(by)乘,使相乘;倍增,增加,繁殖
	junction       	/'dʒʌŋkʃən/         	n.连接,接合,交叉点,枢纽站,接头,中继线
	conflict       	/kən'flikt/         	n.战斗,斗争;抵触,冲突 v.(with)抵触,冲突
	district       	/'distrikt/         	n.地区,行政区;美国各州的众议院选区 
	profound       	/prə'faund/         	a.深刻的,意义深远的;渊博的,造诣深的
	abundant       	/ə'bʌndənt/         	a.大量(充足)的；(in)丰富(富裕)的
	eyesight       	/'aisait/           	n.视力                
	chairman       	/'tʃεəmən/          	n.主席,议长,会长,董事长      
	attorney       	/ə'tɜ:ni/           	n.(业务或法律事务上的)代理人；辩护律师
	fragrant       	/'freigrənt/        	a.香的;芬芳的            
	explicit       	/ik'splisit/        	a.详述的,明确的;坦率的;显然的   
	mushroom       	/'mʌʃru:m/          	n.蘑菇 vt.迅速生长,迅速增加,采蘑菇
	paradigm       	/'pærədim/          	n.典范; 范例; 示例        
	fraction       	/'frækʃən/          	n.碎片,小部分,一点儿;分数     
	obstruct       	/əb'strʌkt/         	v.阻隔,阻塞(道路、通道等)n.阻碍物,障碍物
	stubborn       	/'stʌbən/           	a.顽固的,倔强的;难对付的,难以克服的
	dramatic       	/drə'mætɪk/         	a.戏剧的,戏剧性的;剧烈的      
	stocking       	/'stɔkiŋ/           	n.长(统)袜             
	illusion       	/i'lju:ʒən/         	n.幻想，错误的观念；错觉，幻觉，假象 
	cupboard       	/'kʌbəd/            	n.碗柜,小橱             
	discover       	/dis'kʌvə/          	v.发现,显示             
	compound       	/'kɒmpaund /        	n.混合物,化合物 a.混合的,化合的；vt.混合
	November       	/nəu'vembə/         	n.十一月               
	prohibit       	/prəu'hibit/        	v.禁止,不准;阻止          
	cucumber       	/'kju:kʌmbə/        	n.黄瓜                
	imperial       	/im'piəriəl/        	a.帝国的，帝王的；(度量衡)英制的  
	location       	/ləu'keɪʃn/         	n.位置,场所,定位,测位       
	dividend       	/'dɪvɪdend/         	n.红利，股息；回报，效益；被除数   
	approval       	/ə'pru:vəl/         	n.批准，通过；赞成，同意       
	downward       	/'daunwəd/          	a.向下的 ad.(also downwards)向下,往下
	shoulder       	/'ʃəuldə/           	n.肩,肩部 v.肩负,承担      
	mischief       	/'mistʃif/          	n.损害,伤害,危害;恶作剧,胡闹;灾祸
	orthodox       	/'ɔ:θədɒks/         	a.传统的,正统的,习惯的,保守的,东正教的
	identity       	/ai'dentəti/        	n.身份;本体;特征;同一(性);一致;国籍;等式
	northern       	/'nɔ:ðən/           	a.北方的,北部的           
	dwelling       	/'dweliŋ/           	n.住宅,寓所             
	discount       	/'diskaunt/         	n.折扣；贴现(率) vt.打折扣;不重视
	daughter       	/'dɔ:tə/            	n.女儿                
	customer       	/'kʌstəmə/          	n.顾客,主顾             
	artistic       	/ɑ:'tistik/         	a.艺术(家)的，美术(家)的；善于艺术创作的
	platform       	/'plætfɔ:m/         	n.平台,台;站台,月台;政纲,党纲  
	religion       	/ri'lidʒən/         	n.宗教,信仰             
	gigantic       	/ˌdʒai'gæntik/      	a.巨大的,庞大的           
	basement       	/'beismənt/         	n.建筑物的底部,地下室,地窖     
	notebook       	/'nəutbuk/          	n.笔记本               
	ordinary       	/'ɔ:dinəri/         	a.普通的,平凡的,平常的;平庸的   
	birthday       	/'bə:θdei/          	n.生日；(成方)纪念日        
	pamphlet       	/'pæmflit/          	n.小册子               
----------
microphone     	/'maikrəfəun/       	n.话筒,扩音器            
	dictionary     	/'dikʃənəri/        	n.词典,字典             
	technology     	/tek'nɔlədʒi/       	n.科学技术；工业技术；应用科学    
	historical     	/his'tɔrikəl/       	a.历史的;有关历史的         
	accomplish     	/ə'kʌmpliʃ/         	v.实现(计划等)；达到(目的)；完成(任务)
	acceptance     	/ək'septəns/        	n.接受，接收，验收，接纳；承认，认可 
	excitement     	/ik'saitmənt/       	n.刺激,激动,兴奋          
	background     	/'bækgraund/        	n.背景,经历；幕后          
	comprehend     	/ˌkɔmpri'hend/      	vt.理解，领会；包含，包括      
	up-to-date     	/'ʌptə'deit/        	a.现代化的，最新的；跟上时代的    
	standpoint     	/'stændpɔint/       	n.立场,观点             
	attractive     	/ə'træktiv/         	a.吸引人的，引人注意的；漂亮的，迷人的
	reasonable     	/'ri:zənəbl/        	a.合理的,有道理的;通情达理的;适度的
	impressive     	/im'presiv/         	a.给人深刻印象的,感人的       
	worthwhile     	/'wə:θ'hwail/       	a.值得(做)的            
	mysterious     	/mi'stiəriəs/       	a.神秘的,可疑的,难理解的      
	stereotype     	/'steriəutaip/      	n.陈规，模式化 vt.使定型，使模式化
	monotonous     	/mə'nɔtənəs/        	a.单调的,无变化的          
----------
generation     	/ˌdʒenə'reiʃən/     	n.产生,发生;一代(人)       
	percentage     	/pə'sentidʒ/        	n.百分数,百分率,百分比       
	specialist     	/'speʃəlist/        	n.专家                
	solidarity     	/ˌsɔli'dæriti/      	n.团结；休戚相关           
	experiment     	/ik'speriment/      	n.实验;试验 v.(on)进行实验;做试验
	experience     	/ik'spiəriəns/      	n.                  
	manuscript     	/'mænjuskript/      	n.手稿,原稿             
	henceforth     	/'hens'fɔ:θ/        	ad.今后               
	centigrade     	/'sentigreid/       	n.                  
	regardless     	/ri'gɑ:dlis/        	a.                  
	centimetre     	/'sentiˌmi:tə/      	n.(centimeter)厘米    
	attractive     	/ə'træktiv/         	a.吸引人的，引人注意的；漂亮的，迷人的
	consistent     	/kən'sistənt/       	a.(in)前后一致的；（with）一致，符合
----------
frequent       	/'fri:kwənt/        	a.时常发生的,频繁的         
	standard       	/'stændəd/          	n.标准,规则 a.标准的       
	astonish       	/ə'stɔniʃ/          	vt.使惊讶，使吃惊          
	mountain       	/'mauntin/          	n.山                 
	hospital       	/'hɔspitəl/         	n.医院                
	locality       	/ləu'kæləti/        	n.位置,地点             
	parasite       	/'pærəsaɪt/         	n.寄生虫,食客            
	minister       	/'ministə/          	n.部长,大臣             
	governor       	/'gʌvənə/           	n.统治者,管理者,总督,州(省)长  
	generous       	/'dʒenərəs/         	a.宽宏大量的,慷慨的         
	marginal       	/'mɑ:dʒɪnl/         	a.记在页边的,旁注的;(意识)边缘的 
	software       	/'sɔftwεə/          	n.软件                
	register       	/'redʒistə/         	n.                  
	romantic       	/rəu'mæntik/        	a.浪漫的,传奇式的;不切实际的,好幻想的
	reassure       	/ˌri:ə'ʃuə/         	v.使安心，使放心；使消除疑虑     
	absolute       	/'æbsəlju:t/        	a.绝对的，完全的；确实的，肯定的   
	scissors       	/'sizəz/            	n.剪子                
	exterior       	/ik'stiəriə/        	a.外部的,外面的 n.外部      
	lavatory       	/'lævətəri/         	n.厕所,盥洗室            
	metaphor       	/'metəfə/           	n.隐喻，暗喻             
	envisage       	/in'vizidʒ/         	v.想象，设想，展望，正视       
	complain       	/kəm'plein/         	v.(about,of)抱怨;申诉   
	carriage       	/'kæridʒ/           	n.(四轮)马车;(火车)客车厢    
	salesman       	/'seilzmən/         	n.售货员,推销员           
	interior       	/in'tiəriə/         	a.内部的,里面的 n.内部,内地   
	reliance       	/ri'laiəns/         	n.信任,信心,依靠,依靠的人或物   
	conclude       	/kən'klu:d/         	v.结束,终止;断定,下结论;缔结,议定
	likewise       	/'laikwaiz/         	ad.同样地,照样地;又,也,而且   
	universe       	/'ju:nivə:s/        	n.宇宙,万物             
	reporter       	/ri'pɔ:tə/          	n.报告人,通讯员;记者,报导者    
	dedicate       	/'dedikeit/         	vt.奉献;献身于           
	underlie       	/ˌʌndə'lai/         	vt.位于...之下, 成为...的基础
	disposal       	/dis'pəuzəl/        	n.处理,处置;布置,安排       
	keyboard       	/'ki:bɔ:d/          	n.键盘 vt.用键盘输入(信息)   
	physical       	/'fɪzɪkl/           	a.物质的;肉体的,身体的;自然科学的,物理的
	cautious       	/'kɔ:ʃəs/           	a.(of)小心的,谨慎的       
	moderate       	/'mɔdərət/          	a.有节制的,中等的,适度的,温和的,稳健的
	threaten       	/'θretən/           	v.恐吓,威胁;有…危险,快要来临   
	survival       	/sə'vaivəl/         	n.幸存,生存;幸存者,残存物     
	disperse       	/dis'pə:s/          	v.(使)分散;(使)散开;疏散    
	hitherto       	/ˌhiðə'tu:/         	ad.到目前为止,迄今         
	official       	/ə'fɪʃl/            	n.官员,行政官员 a.官方的,官方的,正式的
	multiple       	/'mʌltipl/          	a.多样的,多重的 n.倍数 v.成倍增加
	superior       	/sju:'piriə/        	a.优良的,卓越的;上级的 n.上级;长者;高手
	indicate       	/'indikeit/         	v.指出,指示;表明,暗示       
	situated       	/'sitjueitid/       	a.坐落在…的             
	sanction       	/'sæŋˌkʃən/         	n.                  
	violence       	/'vaiələns/         	n.猛烈,强烈;暴力,暴行;强暴    
	addition       	/ə'diʃən/           	n.加，加法；附加部分，增加(物)   
	ultimate       	/'ʌltimət/          	a.最后的,最终的;根本的       
	quantity       	/'kwɔntəti/         	n.量,数量;大量           
	Saturday       	/'sætədeɪ/          	n.星期六               
	paralyze       	/'pærəlaiz/         	v.(paralyse)使瘫痪(麻痹);使丧失作用
	gorgeous       	/'gɔ:dʒəs/          	a.华丽的；灿烂的；美丽的；宜人的；棒的
	detector       	/dɪ'tektə(r)/       	n.发现者,侦察器,探测器,检波器,检电器
	invasion       	/in'veiʒən/         	n.入侵,侵略,侵犯          
	bachelor       	/'bætʃələ/          	n.单身汉;(亦作B-)学士(学位)  
	audience       	/'ɔ:diəns/          	n.听众，观众，读者；见面，会见    
	neighbor       	/'neibə/            	n.(neighbour)邻居     
	emigrate       	/'emigreit/         	v.(反)immigrate;(to,from)自本国移居他
	strength       	/streŋθ/            	n.力量；实力；长处，优点；人力；兵力 
	external       	/ik'stə:nəl/        	a.外部的;客观的;外国的;表面的;[医]外用的
	barbecue       	/'bɑ:bikju:/        	n.烤肉；烤肉用的台架 vt.炙烤(肉等)
	domestic       	/dəu'mestik/        	a.家里的;本国的;驯养的       
	guidance       	/'gaidəns/          	n.引导,指导             
	resemble       	/ri'zembl/          	v.像,类似              
	personal       	/'pə:sənl/          	a.个人的,私人的;亲自的;身体的,人身的
	turnover       	/'tə:nˌəuvə/        	n.翻倒(物);人员调整;(资金等)周转;营业额
	solution       	/sə'lju:ʃən/        	n.解答,解决办法;溶解,溶液     
	portable       	/'pɔ:təbl/          	a.轻便的,手提(式)的,可移动的   
	republic       	/ri'pʌblik/         	n.共和国,共和政体          
	meantime       	/'mi:n'taim/        	n.(meanwhile)其间,其时 ad.同时,当时
	landlady       	/'lænd/             	n.女房东,女地主           
	cardinal       	/'kɑ:dɪnl/          	n.(天主教的)红衣主教 a.首要的，基本的
	hardship       	/'hɑ:dʃip/          	n.艰难,困苦             
	possibly       	/'pɔsəbli/          	ad.可能地，也许；无论如何      
	multiply       	/'mʌltiplai/        	v.(by)乘,使相乘;倍增,增加,繁殖
	alliance       	/ə'laiəns/          	n.同盟，同盟国；结盟，联姻      
	junction       	/'dʒʌŋkʃən/         	n.连接,接合,交叉点,枢纽站,接头,中继线
	upstairs       	/'ʌp'stεəz/         	ad.向楼上;在楼上;上楼 ad.楼上的
	nonsense       	/'nɔnsəns/          	n.胡说,废话             
	disgrace       	/dis'greis/         	n.失宠,耻辱 v.使失宠;玷辱,使蒙羞
	chairman       	/'tʃεəmən/          	n.主席,议长,会长,董事长      
	attorney       	/ə'tɜ:ni/           	n.(业务或法律事务上的)代理人；辩护律师
	mushroom       	/'mʌʃru:m/          	n.蘑菇 vt.迅速生长,迅速增加,采蘑菇
	sequence       	/'si:kwəns/         	n.先后,次序;连续,数列       
	paradigm       	/'pærədim/          	n.典范; 范例; 示例        
	evidence       	/'evidəns/          	n.明显;显著;根据;证据;迹象    
	generate       	/'dʒenəreɪt/        	vt.产生,发生;生殖         
	activate       	/'æktiveit/         	vt.启动，激活；驱动，驱使；使开始起作用
	nickname       	/'nikneim/          	n.绰号，浑名vt.给…起绰号     
	stubborn       	/'stʌbən/           	a.顽固的,倔强的;难对付的,难以克服的
	magnetic       	/mæg'netik/         	a.磁的,有磁性的;有吸引力的     
	displace       	/dis'pleis/         	v.移置,转移;取代,置换       
	perceive       	/pə'si:v/           	v.察觉,感知;理解,领悟       
	sociable       	/'səuʃəbl/          	a.好交际的，友好的，合群的      
	surprise       	/sə'praiz/          	v.使诧异,使惊异;奇袭 n.诧异,惊异;奇袭
	illusion       	/i'lju:ʒən/         	n.幻想，错误的观念；错觉，幻觉，假象 
	cupboard       	/'kʌbəd/            	n.碗柜,小橱             
	discover       	/dis'kʌvə/          	v.发现,显示             
	cohesive       	/kəu'hi:sɪv/        	a.粘合性的，有结合力的        
	November       	/nəu'vembə/         	n.十一月               
	endeavor       	/in'devə/           	v.                  
	collapse       	/kə'læps/           	v.                  
	cucumber       	/'kju:kʌmbə/        	n.黄瓜                
	exposure       	/ik'spəuʒə/         	n.暴露,揭露;方向;陈列;遗弃;照射量
	imperial       	/im'piəriəl/        	a.帝国的，帝王的；(度量衡)英制的  
	terrible       	/'terəbl/           	a.很糟的;可怕的,骇人的;极度的,厉害的
	applause       	/ə'plɔ:z/           	n.鼓掌；喝彩；夸奖，赞扬       
	location       	/ləu'keɪʃn/         	n.位置,场所,定位,测位       
	approval       	/ə'pru:vəl/         	n.批准，通过；赞成，同意       
	downward       	/'daunwəd/          	a.向下的 ad.(also downwards)向下,往下
	aviation       	/ˌeivi'eiʃən/       	n.航空，航空学；飞机制造业      
	shoulder       	/'ʃəuldə/           	n.肩,肩部 v.肩负,承担      
	contrive       	/kən'traiv/         	vt.谋划，策划；设法做到；设计，想出 
	tomorrow       	/tə'mɔrəu/          	n.明天；来日，未来 ad.在明天，在明日
	mischief       	/'mistʃif/          	n.损害,伤害,危害;恶作剧,胡闹;灾祸
	decrease       	/di'kri:s/          	n.减少,减小;减少量 v.减少,变少,降低
	suitable       	/'sju:təbl/         	a.(for)合适的,适宜的      
	motivate       	/'məutiveit/        	vt.促动；激励，鼓励，作为…的动机  
	employee       	/ˌemplɔi'i:/        	n.雇工,雇员             
	intrigue       	/in'tri:g/          	n.阴谋v.密谋,私通;激起…的兴趣;诡计取得
	infinite       	/'infinət/          	a.无限的,无穷的 n.无限      
	daughter       	/'dɔ:tə/            	n.女儿                
	customer       	/'kʌstəmə/          	n.顾客,主顾             
	lifetime       	/'laiftaim/         	n.一生,终生             
	platform       	/'plætfɔ:m/         	n.平台,台;站台,月台;政纲,党纲  
	religion       	/ri'lidʒən/         	n.宗教,信仰             
	beverage       	/'bevəridʒ/         	n.(水，酒等之外的)饮料       
	gigantic       	/ˌdʒai'gæntik/      	a.巨大的,庞大的           
	cassette       	/kæ'set/            	n.盒子;盒式磁带           
	squirrel       	/'skwə:rəl/         	n.松鼠                
	notebook       	/'nəutbuk/          	n.笔记本               
	birthday       	/'bə:θdei/          	n.生日；(成方)纪念日        
----------
cafeteria      	/ˌkæfə'tɪəriə/      	n.自助食堂              
	alleviate      	/ə'li:vieit/        	v.减轻，缓和，缓解(痛苦等)     
	realistic      	/ˌriə'listik/       	a.现实(主义)的           
	component      	/kəm'pəunənt/       	n.组成部分,成分,元件 a.组成的,合成的
	character      	/'kærəktə/          	n.性格,品质,特性;人物,角色;字符,(汉)字
	conscious      	/'kɔnʃəs/           	a.(of)意识到的,自觉的;神志清醒的
	afternoon      	/ˌɑ:ftə:'nu:n/      	n.下午，午后             
	spaceship      	/'speisʃip/         	n.宇宙飞船              
	exception      	/ik'sepʃən/         	n.例外,除外;反对;异议       
	potential      	/pəu'tenʃəl/        	a.潜在的,可能的 n.潜能,潜力   
	accessory      	/ək'sesəri/         	n.附件,附属品;(为全套衣服增加美感的)服饰
	badminton      	/'bædmintən/        	n.羽毛球               
	confusion      	/kən'fju:ʒən/       	n.困惑，糊涂；混淆；混乱，骚乱    
	obedience      	/ə'bi:diəns/        	n.服从,顺从             
	confident      	/'kɔnfidənt/        	n.(of,in)确信的,自信的    
	fabricate      	/'fæbrikeit/        	v.捏造,编造(谎言,借口等);建造,制造
	essential      	/i'senʃəl/          	a.本质的,基本的;净化的 n.本质;要素
	fascinate      	/'fæsineit/         	v.迷住,强烈吸引           
	continual      	/kən'tinjuəl/       	a.不断的,连续的,频繁的       
	machinery      	/mə'ʃi:nəri/        	n.(总称)机器,机械         
	direction      	/di'rekʃən/         	n.方向,方位;指令,说明       
	miserable      	/'mizərəbl/         	a.痛苦的,悲惨的           
	interrupt      	/ˌintə'rʌpt/        	v.中断,遮断,阻碍;打断(话),打扰 
	communism      	/'kɔmjunizəm/       	n.共产主义              
	whichever      	/hwitʃ'evə/         	pron.               
	discharge      	/dis'tʃɑ:dʒ/        	v.                  
	passenger      	/'pæsindʒə/         	n.乘客,旅客             
	condition      	/kən'diʃən/         	n.条件，状况，环境 vt.决定；支配；训练
	telegraph      	/'teligrɑ:f/        	n.电报机,电报 v.打电报,发电报  
	clockwise      	/'klɔkwaiz/         	a.顺时针方向             
	favorable      	/'feivərəbl/        	a.(favourable)赞许的,有利的,讨人喜欢的
	agreement      	/ə'gri:mənt/        	n.协定,协议；契约；达成协议；同意，一致
	interfere      	/ˌintə'fiə/         	v.(in)干涉,干预;(with)妨碍,打扰
	container      	/kən'teinə/         	n.容器;集装箱            
	northeast      	/ˌnɔ:θ'i:st/        	n.东北 a.东北方的 ad.向东北,在东北
	substance      	/'sʌbstəns/         	n.物质；实质，本质；主旨；财产，资产 
	gentleman      	/'dʒentlmən/        	n.绅士,先生             
	afterward      	/'ɑ:ftəwəd/         	ad.(afterwards)以后，后来
	malignant      	/mə'lignənt/        	a.恶性的，致命的；恶意的，恶毒的   
	customary      	/'kʌstəˌməri/       	a.习惯的,惯例的           
	scientist      	/'saiəntist/        	n.科学家               
	southeast      	/ˌsauθ'i:st/        	n.                  
	hamburger      	/'hæmbɜ:gə(r)/      	n.汉堡包,牛肉饼           
	necessity      	/ni'sesəti/         	n.必要性,需要;必然性;(pl.)必需品
	arbitrary      	/'ɑ:bitrəri/        	a.任意的，任性的，主观的；专断，武断的
	alternate      	/ɔ:l'tə:nət/        	a.交替的，轮流的 v.(使)交替，(使)轮流
	excessive      	/ik'sesiv/          	a.过多的;过分的;额外        
	marvelous      	/'mɑ:viləs/         	a.(marvellous)惊人的,奇迹般的,妙极的
	bacterium      	/bæk'tiəriəm/       	n.(pl.)bacteria 细菌  
	difficult      	/'difikəlt/         	a.困难的,艰难的           
	spectator      	/spek'teitə/        	n.观众,旁观者            
	underline      	/ˌʌndə'lain/        	vt.在…下划线;强调         
	foreigner      	/'fɔrinə/           	n.外国人               
	correlate      	/'kɒrələt /         	n.相关联的事物 v.(with,to)(使)互相关联
	inflation      	/in'fleiʃən/        	n.通货膨胀              
	classroom      	/'klɑ:srum/         	n.教室，课堂             
	circulate      	/'sə:kjuleit/       	v.(使)循环,(使)流通       
	excellent      	/'eksələnt/         	a.卓越的,极好的           
	threshold      	/'θreʃhəuld/        	n.门槛;入门,开端          
	community      	/kə'mju:niti/       	n.同一地区的全体居民,社会,社区;共同体
	frequency      	/'frikwənsi/        	n.频率,周率             
	knowledge      	/'nɔlidʒ/           	n.知识,学识;知道,了解       
	diversion      	/dai'və:ʃən/        	n.转向,转移;牵制;解闷;娱乐    
	parachute      	/'pærəˌʃu:t/        	n.降落伞 v.跳伞          
	kilometre      	/'kiləmi:tə(r)/     	n.(kilometer) 公里，千米(略作km)
----------
transmit       	/trænz'mit/         	vt.传输               
	shepherd       	/'ʃepəd/            	n.牧民,牧羊人            
	favorite       	/'feivərit/         	n.(favourite)最喜欢的人或物 a.喜爱的
	astonish       	/ə'stɔniʃ/          	vt.使惊讶，使吃惊          
	hospital       	/'hɔspitəl/         	n.医院                
	unlikely       	/ˌʌn'laikli/        	a.未必的,靠不住的          
	locality       	/ləu'kæləti/        	n.位置,地点             
	governor       	/'gʌvənə/           	n.统治者,管理者,总督,州(省)长  
	generous       	/'dʒenərəs/         	a.宽宏大量的,慷慨的         
	maneuver       	/mə'nu:və/          	n.(manoeuvre)机动;运用,操作; v.机动
	marginal       	/'mɑ:dʒɪnl/         	a.记在页边的,旁注的;(意识)边缘的 
	anything       	/'eniθiŋ/           	pron.任何东西(事物)；无论什么东西(事物)
	mistress       	/'mistris/          	n.女主人;主妇;情妇,情人      
	software       	/'sɔftwεə/          	n.软件                
	fabulous       	/'fæbjuləs/         	a.极好的；极为巨大的；寓言中的，传说中的
	absolute       	/'æbsəlju:t/        	a.绝对的，完全的；确实的，肯定的   
	muscular       	/'mʌskjulə/         	a.肌肉的;肌肉发达的;强健的     
	exterior       	/ik'stiəriə/        	a.外部的,外面的 n.外部      
	lavatory       	/'lævətəri/         	n.厕所,盥洗室            
	scrutiny       	/'skru:tini/        	n.周密的调查；仔细看；监视；选票复查 
	spectrum       	/'spektrəm/         	n.谱，光谱，频谱；范围，幅度，系列  
	metaphor       	/'metəfə/           	n.隐喻，暗喻             
	carriage       	/'kæridʒ/           	n.(四轮)马车;(火车)客车厢    
	interior       	/in'tiəriə/         	a.内部的,里面的 n.内部,内地   
	reliance       	/ri'laiəns/         	n.信任,信心,依靠,依靠的人或物   
	exciting       	/ik'saitiŋ/         	a.令人兴奋的,使人激动的       
	overhear       	/ˌəuvə'hiə/         	v.偶然听到,从旁听到         
	conclude       	/kən'klu:d/         	v.结束,终止;断定,下结论;缔结,议定
	likewise       	/'laikwaiz/         	ad.同样地,照样地;又,也,而且   
	universe       	/'ju:nivə:s/        	n.宇宙,万物             
	resource       	/ri'sɔ:s/           	n.(pl.)资源,财力;办法,智谋;应变之才
	cemetery       	/'semitəri/         	n.坟墓，墓地，坟场          
	suppress       	/sə'pres/           	v.镇压,压制;抑制,忍住;查禁    
	reporter       	/ri'pɔ:tə/          	n.报告人,通讯员;记者,报导者    
	dedicate       	/'dedikeit/         	vt.奉献;献身于           
	disposal       	/dis'pəuzəl/        	n.处理,处置;布置,安排       
	keyboard       	/'ki:bɔ:d/          	n.键盘 vt.用键盘输入(信息)   
	physical       	/'fɪzɪkl/           	a.物质的;肉体的,身体的;自然科学的,物理的
