alleviate      	/ə'li:vieit/        	v.减轻，缓和，缓解(痛苦等)     
	difficult      	/'difikəlt/         	a.困难的,艰难的           
	spectator      	/spek'teitə/        	n.观众,旁观者            
	overwhelm      	/ˌəuvə'welm/        	v.淹没,覆没,压倒,制服,使不知所措 
	editorial      	/ˌedi'tɔ:riəl/      	n.社论  a.社论的；编辑上的    
	spokesman      	/'spəuksmən/        	n.发言人               
	Christian      	/'kristjən/         	n.基督教徒 a.基督教徒的      
	statement      	/'steitmənt/        	n.声明,陈述             
	butterfly      	/'bʌtəflai/         	n.蝴蝶                
	inflation      	/in'fleiʃən/        	n.通货膨胀              
	ice-cream      	/'aiskri:m/         	n.冰淇淋               
	southwest      	/ˌsauθ'west/        	n.                  
	classroom      	/'klɑ:srum/         	n.教室，课堂             
	technical      	/'teknikəl/         	a.技术(性)的，工艺的；专门性的，专业性的
	sociology      	/ˌsəusi'ɔlədʒi/     	n.社会学               
	suspicion      	/sə'spiʃən/         	n.怀疑，猜疑；一点儿，少量      
	reduction      	/rɪ'dʌkʃn/          	n.减小,减少,缩小          
	recommend      	/ˌrekə'mend/        	v.推荐,介绍;劝告,建议       
	community      	/kə'mju:niti/       	n.同一地区的全体居民,社会,社区;共同体
	newspaper      	/'nju:sˌpeipə/      	n.报纸                
	formation      	/fɔ:'meiʃən/        	n.形成;构成;组织;构造;编制;塑造 
	knowledge      	/'nɔlidʒ/           	n.知识,学识;知道,了解       
	kilometre      	/'kiləmi:tə(r)/     	n.(kilometer) 公里，千米(略作km)
----------
auxiliary      	/ɔ:g'ziljəri/       	a.辅助的，支援的 n.辅助者，辅助设备
	realistic      	/ˌriə'listik/       	a.现实(主义)的           
	emphasize      	/'emfəsaiz/         	v.(emphasise)强调     
	pollution      	/pə:'lju:ʃən/       	n.污染                
	component      	/kəm'pəunənt/       	n.组成部分,成分,元件 a.组成的,合成的
	eccentric      	/ik'sentrik/        	a.古怪的，怪癖的，异乎寻常的n.古怪的人
	character      	/'kærəktə/          	n.性格,品质,特性;人物,角色;字符,(汉)字
	spaceship      	/'speisʃip/         	n.宇宙飞船              
	exception      	/ik'sepʃən/         	n.例外,除外;反对;异议       
	patriotic      	/ˌpætri'ɔtik/       	a.爱国的               
	gratitude      	/'grætɪtju:d/       	n.感激,感谢             
	potential      	/pəu'tenʃəl/        	a.潜在的,可能的 n.潜能,潜力   
	parameter      	/pə'ræmitə/         	n.参数,参量             
	worldwide      	/'wə:ldˌwaid/       	a.全世界的,世界范围的 ad.遍及全世界
	badminton      	/'bædmintən/        	n.羽毛球               
	confusion      	/kən'fju:ʒən/       	n.困惑，糊涂；混淆；混乱，骚乱    
	reconcile      	/'rekənsail/        	v.使和好,调解,使调和;(to,with)使一致
	obedience      	/ə'bi:diəns/        	n.服从,顺从             
	recognize      	/'rekəgnaɪz/        	v.(recognise)认出,承认,公认,赏识,表扬
	sensitive      	/'sensətɪv/         	a.(to)敏感的,易受伤害的;灵敏的 
	confident      	/'kɔnfidənt/        	n.(of,in)确信的,自信的    
	cafeteria      	/ˌkæfə'tɪəriə/      	n.自助食堂              
	rectangle      	/'rekˌtæŋgl/        	n.[数]矩形, 长方形        
	essential      	/i'senʃəl/          	a.本质的,基本的;净化的 n.本质;要素
	continual      	/kən'tinjuəl/       	a.不断的,连续的,频繁的       
	offensive      	/ə'fensiv/          	a.冒犯的,攻击的 n.攻势,进攻   
	historian      	/his'tɔ:riən/       	n.历史学家              
	direction      	/di'rekʃən/         	n.方向,方位;指令,说明       
	miserable      	/'mizərəbl/         	a.痛苦的,悲惨的           
	interrupt      	/ˌintə'rʌpt/        	v.中断,遮断,阻碍;打断(话),打扰 
	communism      	/'kɔmjunizəm/       	n.共产主义              
	remainder      	/ri'meində/         	n.剩余物,剩下的;余数,余项     
	whichever      	/hwitʃ'evə/         	pron.               
	discharge      	/dis'tʃɑ:dʒ/        	v.                  
	messenger      	/'mesindʒə/         	n.送信者,使者,传令兵        
	passenger      	/'pæsindʒə/         	n.乘客,旅客             
	programme      	/'prəugræm/         	n.(program)节目,计划,规划,程序 v.编程序
	condition      	/kən'diʃən/         	n.条件，状况，环境 vt.决定；支配；训练
	inference      	/'infərəns/         	n.推论,推理,推断;结论       
	clockwise      	/'klɔkwaiz/         	a.顺时针方向             
	poisonous      	/'pɔizənəs/         	a.有毒的,恶意的,恶毒的,道德败坏的 
	unanimous      	/ju:'næniməs/       	a.全体一致的,一致同意的       
	personnel      	/ˌpə:sə'nel/        	n.全体人员,全体职员;人事(部门)  
	introduce      	/ˌintrə'dju:s/      	vt.介绍；引进，传入；提出(议案等) 
	implement      	/'implimənt/        	n.(pl.)工具,器具 v.贯彻,实现
	favorable      	/'feivərəbl/        	a.(favourable)赞许的,有利的,讨人喜欢的
	universal      	/ˌju:ni'və:səl/     	a.普遍的,全体的,通用的;宇宙的,世界的
	pronounce      	/prəu'nauns/        	v.发…的音;宣布,宣判        
	influence      	/'influəns/         	n.(on)影响,感化;势力,权势 v.影响,感化
	scientist      	/'saiəntist/        	n.科学家               
	tradition      	/trə'diʃən/         	n.传统； 惯例； 传说        
	institute      	/'institjut/        	n.学会,研究所;学院 v.设立,设置,制定
	hamburger      	/'hæmbɜ:gə(r)/      	n.汉堡包,牛肉饼           
	pneumonia      	/nju:'məunjə/       	n.肺炎                
	statesman      	/'steitsmən/        	n.政治家,国务活动家         
	economics      	/ˌi:kə'nɔmiks/      	n.经济学,经济情况          
	sarcastic      	/sɑ:'kæztik/        	a.讽刺的               
	excessive      	/ik'sesiv/          	a.过多的;过分的;额外        
	primitive      	/'primitiv/         	a.原始的,远古的,早期的;粗糙的,简单的
	marvelous      	/'mɑ:viləs/         	a.(marvellous)惊人的,奇迹般的,妙极的
	interpret      	/in'tə:prit/        	vt.解释,说明;口译         
	bacterium      	/bæk'tiəriəm/       	n.(pl.)bacteria 细菌  
	housewife      	/'hauswaif/         	n.家庭主妇              
	difficult      	/'difikəlt/         	a.困难的,艰难的           
	precision      	/pri'siʒən/         	n.精确,精确度            
	spectator      	/spek'teitə/        	n.观众,旁观者            
	overwhelm      	/ˌəuvə'welm/        	v.淹没,覆没,压倒,制服,使不知所措 
	editorial      	/ˌedi'tɔ:riəl/      	n.社论  a.社论的；编辑上的    
	underline      	/ˌʌndə'lain/        	vt.在…下划线;强调         
	reference      	/'refərəns/         	n.提及,涉及;参考,参考书目;证明书（人）
	spokesman      	/'spəuksmən/        	n.发言人               
	statement      	/'steitmənt/        	n.声明,陈述             
	foreigner      	/'fɔrinə/           	n.外国人               
	reproduce      	/ˌri:prə'dju:s/     	v.生殖;翻版;繁殖;复制,仿造    
	inflation      	/in'fleiʃən/        	n.通货膨胀              
	explosion      	/ɪk'spləuʒn/        	n.爆炸,爆发             
	ice-cream      	/'aiskri:m/         	n.冰淇淋               
	southwest      	/ˌsauθ'west/        	n.                  
	classroom      	/'klɑ:srum/         	n.教室，课堂             
	honorable      	/'ɒnərəbl/          	a.(honourable)可敬的;荣誉的,光荣的
	reduction      	/rɪ'dʌkʃn/          	n.减小,减少,缩小          
	threshold      	/'θreʃhəuld/        	n.门槛;入门,开端          
	recommend      	/ˌrekə'mend/        	v.推荐,介绍;劝告,建议       
	newspaper      	/'nju:sˌpeipə/      	n.报纸                
	formation      	/fɔ:'meiʃən/        	n.形成;构成;组织;构造;编制;塑造 
	diversion      	/dai'və:ʃən/        	n.转向,转移;牵制;解闷;娱乐    
	parachute      	/'pærəˌʃu:t/        	n.降落伞 v.跳伞          
	expansion      	/ik'spænʃən/        	n.扩张,膨胀;张开,伸展       
	physicist      	/'fizisist/         	n.物理学家              
----------
constrain      	/kən'strein/        	vt.限制，约束；克制，抑制      
	anonymous      	/ə'nɔniməs/         	a.匿名的，无名的，姓氏不明的     
	emphasize      	/'emfəsaiz/         	v.(emphasise)强调     
	gratitude      	/'grætɪtju:d/       	n.感激,感谢             
	accessory      	/ək'sesəri/         	n.附件,附属品;(为全套衣服增加美感的)服饰
	parameter      	/pə'ræmitə/         	n.参数,参量             
	reconcile      	/'rekənsail/        	v.使和好,调解,使调和;(to,with)使一致
	alongside      	/ə'lɔŋ'said/        	ad.在旁边 prep.和...在一起；在...旁边
	obedience      	/ə'bi:diəns/        	n.服从,顺从             
	recognize      	/'rekəgnaɪz/        	v.(recognise)认出,承认,公认,赏识,表扬
	rectangle      	/'rekˌtæŋgl/        	n.[数]矩形, 长方形        
	essential      	/i'senʃəl/          	a.本质的,基本的;净化的 n.本质;要素
	machinery      	/mə'ʃi:nəri/        	n.(总称)机器,机械         
	offensive      	/ə'fensiv/          	a.冒犯的,攻击的 n.攻势,进攻   
	miserable      	/'mizərəbl/         	a.痛苦的,悲惨的           
	sculpture      	/'skʌlptʃə/         	n.雕刻(术)，雕塑(术)；雕刻作品  
	technique      	/tek'ni:k/          	n.技巧，手艺，技能；技术，工艺    
	remainder      	/ri'meində/         	n.剩余物,剩下的;余数,余项     
	snowstorm      	/'snəustɔ:m/        	n.暴风雪               
	whichever      	/hwitʃ'evə/         	pron.               
	discharge      	/dis'tʃɑ:dʒ/        	v.                  
	programme      	/'prəugræm/         	n.(program)节目,计划,规划,程序 v.编程序
	desirable      	/di'zaiərəbl/       	a.值得做的;合意的,称心的;期望得到的
	inference      	/'infərəns/         	n.推论,推理,推断;结论       
	unanimous      	/ju:'næniməs/       	a.全体一致的,一致同意的       
	introduce      	/ˌintrə'dju:s/      	vt.介绍；引进，传入；提出(议案等) 
	principle      	/'prinsəpl/         	n.原理,原则;主义,信念       
	implement      	/'implimənt/        	n.(pl.)工具,器具 v.贯彻,实现
	favorable      	/'feivərəbl/        	a.(favourable)赞许的,有利的,讨人喜欢的
	agreement      	/ə'gri:mənt/        	n.协定,协议；契约；达成协议；同意，一致
	interfere      	/ˌintə'fiə/         	v.(in)干涉,干预;(with)妨碍,打扰
	pronounce      	/prəu'nauns/        	v.发…的音;宣布,宣判        
	biography      	/bai'ɔgrəfi/        	n.传记；传记文学           
	available      	/ə'veɪləbl/         	a.(用于物)可用的；可见到的，接受采访的
	turbulent      	/'tə:bjulənt/       	a.狂暴的,无秩序的          
	influence      	/'influəns/         	n.(on)影响,感化;势力,权势 v.影响,感化
	scientist      	/'saiəntist/        	n.科学家               
	institute      	/'institjut/        	n.学会,研究所;学院 v.设立,设置,制定
	departure      	/di'pɑ:tʃə/         	n.离开,起程             
	necessity      	/ni'sesəti/         	n.必要性,需要;必然性;(pl.)必需品
	economics      	/ˌi:kə'nɔmiks/      	n.经济学,经济情况          
	invisible      	/in'vizəbl/         	a.看不见的,无形的          
	multitude      	/'mʌltiˌtju:d/      	n.众多,大量             
	excessive      	/ik'sesiv/          	a.过多的;过分的;额外        
	primitive      	/'primitiv/         	a.原始的,远古的,早期的;粗糙的,简单的
	marvelous      	/'mɑ:viləs/         	a.(marvellous)惊人的,奇迹般的,妙极的
	interpret      	/in'tə:prit/        	vt.解释,说明;口译         
	judgement      	/'dʒʌdʒmənt/        	n.(judgment)审判,判决;判断(力);看法,意见
	difficult      	/'difikəlt/         	a.困难的,艰难的           
	overwhelm      	/ˌəuvə'welm/        	v.淹没,覆没,压倒,制服,使不知所措 
	ambulance      	/'æmbjuləns/        	n.救护车，救护船，救护飞机      
	underline      	/ˌʌndə'lain/        	vt.在…下划线;强调         
	reference      	/'refərəns/         	n.提及,涉及;参考,参考书目;证明书（人）
	statement      	/'steitmənt/        	n.声明,陈述             
	reproduce      	/ˌri:prə'dju:s/     	v.生殖;翻版;繁殖;复制,仿造    
	architect      	/'ɑ:kitekt/         	n.建筑师；设计师；缔造者；创造者   
	technical      	/'teknikəl/         	a.技术(性)的，工艺的；专门性的，专业性的
	excellent      	/'eksələnt/         	a.卓越的,极好的           
	threshold      	/'θreʃhəuld/        	n.门槛;入门,开端          
	recommend      	/ˌrekə'mend/        	v.推荐,介绍;劝告,建议       
	frequency      	/'frikwənsi/        	n.频率,周率             
	knowledge      	/'nɔlidʒ/           	n.知识,学识;知道,了解       
	parachute      	/'pærəˌʃu:t/        	n.降落伞 v.跳伞          
	kilometre      	/'kiləmi:tə(r)/     	n.(kilometer) 公里，千米(略作km)
----------
gratitude      	/'grætɪtju:d/       	n.感激,感谢             
	anonymous      	/ə'nɔniməs/         	a.匿名的，无名的，姓氏不明的     
	component      	/kəm'pəunənt/       	n.组成部分,成分,元件 a.组成的,合成的
	temporary      	/'tempərəri/        	a.暂时的,临时的           
	conscious      	/'kɔnʃəs/           	a.(of)意识到的,自觉的;神志清醒的
	afternoon      	/ˌɑ:ftə:'nu:n/      	n.下午，午后             
	waterfall      	/'wɔ:təfɔ:l/        	n.瀑布                
	paperback      	/'peipəbæk/         	n.平装本，简装本           
	auxiliary      	/ɔ:g'ziljəri/       	a.辅助的，支援的 n.辅助者，辅助设备
	constrain      	/kən'strein/        	vt.限制，约束；克制，抑制      
	accessory      	/ək'sesəri/         	n.附件,附属品;(为全套衣服增加美感的)服饰
	parameter      	/pə'ræmitə/         	n.参数,参量             
	confusion      	/kən'fju:ʒən/       	n.困惑，糊涂；混淆；混乱，骚乱    
	housework      	/'hauswə:k/         	n.家务，家事(不可数)        
	cafeteria      	/ˌkæfə'tɪəriə/      	n.自助食堂              
	redundant      	/ri'dʌndənt/        	a.多余的,过剩的;(食物)丰富的;被解雇的
	sometimes      	/'sʌmtaimz/         	ad.不时，有时，间或         
	communism      	/'kɔmjunizəm/       	n.共产主义              
	whichever      	/hwitʃ'evə/         	pron.               
	messenger      	/'mesindʒə/         	n.送信者,使者,传令兵        
	passenger      	/'pæsindʒə/         	n.乘客,旅客             
	telegraph      	/'teligrɑ:f/        	n.电报机,电报 v.打电报,发电报  
	poisonous      	/'pɔizənəs/         	a.有毒的,恶意的,恶毒的,道德败坏的 
	personnel      	/ˌpə:sə'nel/        	n.全体人员,全体职员;人事(部门)  
	implement      	/'implimənt/        	n.(pl.)工具,器具 v.贯彻,实现
	agreement      	/ə'gri:mənt/        	n.协定,协议；契约；达成协议；同意，一致
	universal      	/ˌju:ni'və:səl/     	a.普遍的,全体的,通用的;宇宙的,世界的
	afterward      	/'ɑ:ftəwəd/         	ad.(afterwards)以后，后来
	biography      	/bai'ɔgrəfi/        	n.传记；传记文学           
	turbulent      	/'tə:bjulənt/       	a.狂暴的,无秩序的          
	disregard      	/disri'gɑ:d/        	vt.不理会;忽视;漠视 n.忽视;漠视
	malignant      	/mə'lignənt/        	a.恶性的，致命的；恶意的，恶毒的   
	notorious      	/nəu'tɔ:riəs/       	a.臭名昭著的,声名狼藉的       
	hamburger      	/'hæmbɜ:gə(r)/      	n.汉堡包,牛肉饼           
	pneumonia      	/nju:'məunjə/       	n.肺炎                
	necessity      	/ni'sesəti/         	n.必要性,需要;必然性;(pl.)必需品
	secondary      	/'sekəndəri/        	a.次要的,二级的;中级的,第二的   
	economics      	/ˌi:kə'nɔmiks/      	n.经济学,经济情况          
	sarcastic      	/sɑ:'kæztik/        	a.讽刺的               
	immigrant      	/'imigrənt/         	a.(从国外)移来的,移民的 n.移民,侨民
	marvelous      	/'mɑ:viləs/         	a.(marvellous)惊人的,奇迹般的,妙极的
	interpret      	/in'tə:prit/        	vt.解释,说明;口译         
	judgement      	/'dʒʌdʒmənt/        	n.(judgment)审判,判决;判断(力);看法,意见
	spectator      	/spek'teitə/        	n.观众,旁观者            
	overwhelm      	/ˌəuvə'welm/        	v.淹没,覆没,压倒,制服,使不知所措 
	spokesman      	/'spəuksmən/        	n.发言人               
	explosion      	/ɪk'spləuʒn/        	n.爆炸,爆发             
	ice-cream      	/'aiskri:m/         	n.冰淇淋               
	technical      	/'teknikəl/         	a.技术(性)的，工艺的；专门性的，专业性的
	sociology      	/ˌsəusi'ɔlədʒi/     	n.社会学               
	excellent      	/'eksələnt/         	a.卓越的,极好的           
	threshold      	/'θreʃhəuld/        	n.门槛;入门,开端          
	recommend      	/ˌrekə'mend/        	v.推荐,介绍;劝告,建议       
	community      	/kə'mju:niti/       	n.同一地区的全体居民,社会,社区;共同体
	newspaper      	/'nju:sˌpeipə/      	n.报纸                
	diversion      	/dai'və:ʃən/        	n.转向,转移;牵制;解闷;娱乐    
	expansion      	/ik'spænʃən/        	n.扩张,膨胀;张开,伸展       
----------
electricity    	/ˌilek'trisəti/     	n.电,电流;电学           
	proficiency    	/prəu'fiʃənsi/      	n.(in)熟练,精通         
	consolidate    	/kən'sɔlideit/      	v.使加固，使加强；(把...)联为一体，合并
	acquisition    	/ˌækwɪ'zɪʃn/        	n.取得，学到，养成(习惯)；获得的东西
	participate    	/pɑ:'tɪsɪpeɪt/      	v.(in)参与,参加;分享,分担;含有,带有
	operational    	/ˌɔpə'reiʃənəl/     	a.操作的,运转的,起作用的,经营的  
	accordingly    	/ə'kɔ:dɪŋli/        	ad.相应地，照着办，按照；于是，因此 
	predominant    	/ˌpri'dɔminənt/     	a.(over)占优势的;主要的,突出的
	expenditure    	/iks'penditʃə/      	n.花费;(时间,金钱等的)支出,消耗 
	declaration    	/ˌdeklə'reiʃən/     	n.宣言,宣布,声明          
	proposition    	/ˌprɔpə'ziʃən/      	n.主张,建议;陈述,命题       
	substantial    	/səb'stænʃəl/       	a.实质的;相当的;显著的;坚固的;富裕的
	explanation    	/ˌeksplə'neiʃən/    	n.解释,说明             
	merchandise    	/'mə:tʃəndaiz/      	n.商品,货物             
	ultraviolet    	/ˌʌltrə'vaiələt/    	a.                  
	competition    	/ˌkɔmpi'tiʃən/      	n.竞争，比赛；角逐，较量；[总称]竞争者
	description    	/di'skripʃən/       	n.描写,形容;种类          
----------
potential      	/pəu'tenʃəl/        	a.潜在的,可能的 n.潜能,潜力   
	realistic      	/ˌriə'listik/       	a.现实(主义)的           
	anonymous      	/ə'nɔniməs/         	a.匿名的，无名的，姓氏不明的     
	temporary      	/'tempərəri/        	a.暂时的,临时的           
	character      	/'kærəktə/          	n.性格,品质,特性;人物,角色;字符,(汉)字
	spaceship      	/'speisʃip/         	n.宇宙飞船              
	auxiliary      	/ɔ:g'ziljəri/       	a.辅助的，支援的 n.辅助者，辅助设备
	duplicate      	/'dju:plikət/       	n.复制品 v.复写,使加倍 a.复制的,二重的
	badminton      	/'bædmintən/        	n.羽毛球               
	obedience      	/ə'bi:diəns/        	n.服从,顺从             
	rectangle      	/'rekˌtæŋgl/        	n.[数]矩形, 长方形        
	fabricate      	/'fæbrikeit/        	v.捏造,编造(谎言,借口等);建造,制造
	fascinate      	/'fæsineit/         	v.迷住,强烈吸引           
	machinery      	/mə'ʃi:nəri/        	n.(总称)机器,机械         
	remainder      	/ri'meində/         	n.剩余物,剩下的;余数,余项     
	whichever      	/hwitʃ'evə/         	pron.               
	discharge      	/dis'tʃɑ:dʒ/        	v.                  
	messenger      	/'mesindʒə/         	n.送信者,使者,传令兵        
	desirable      	/di'zaiərəbl/       	a.值得做的;合意的,称心的;期望得到的
	staircase      	/'stεəkeis/         	n.(stairway)楼梯      
	unanimous      	/ju:'næniməs/       	a.全体一致的,一致同意的       
	implement      	/'implimənt/        	n.(pl.)工具,器具 v.贯彻,实现
	favorable      	/'feivərəbl/        	a.(favourable)赞许的,有利的,讨人喜欢的
	aggravate      	/'ægrəveit/         	vt.加重(剧),使恶化；激怒,使恼火 
	substance      	/'sʌbstəns/         	n.物质；实质，本质；主旨；财产，资产 
	originate      	/ə'ridʒəneit/       	v.(in,from)起源,发生;首创,创造
	biography      	/bai'ɔgrəfi/        	n.传记；传记文学           
	available      	/ə'veɪləbl/         	a.(用于物)可用的；可见到的，接受采访的
	turbulent      	/'tə:bjulənt/       	a.狂暴的,无秩序的          
	disregard      	/disri'gɑ:d/        	vt.不理会;忽视;漠视 n.忽视;漠视
	malignant      	/mə'lignənt/        	a.恶性的，致命的；恶意的，恶毒的   
	customary      	/'kʌstəˌməri/       	a.习惯的,惯例的           
	influence      	/'influəns/         	n.(on)影响,感化;势力,权势 v.影响,感化
	hamburger      	/'hæmbɜ:gə(r)/      	n.汉堡包,牛肉饼           
	calculate      	/'kælkjuleit/       	v.计算,推算;计划,打算       
	arbitrary      	/'ɑ:bitrəri/        	a.任意的，任性的，主观的；专断，武断的
	invisible      	/in'vizəbl/         	a.看不见的,无形的          
	sarcastic      	/sɑ:'kæztik/        	a.讽刺的               
	immigrant      	/'imigrənt/         	a.(从国外)移来的,移民的 n.移民,侨民
	marvelous      	/'mɑ:viləs/         	a.(marvellous)惊人的,奇迹般的,妙极的
	judgement      	/'dʒʌdʒmənt/        	n.(judgment)审判,判决;判断(力);看法,意见
	difficult      	/'difikəlt/         	a.困难的,艰难的           
	spectator      	/spek'teitə/        	n.观众,旁观者            
	overwhelm      	/ˌəuvə'welm/        	v.淹没,覆没,压倒,制服,使不知所措 
	ambulance      	/'æmbjuləns/        	n.救护车，救护船，救护飞机      
	statement      	/'steitmənt/        	n.声明,陈述             
	reproduce      	/ˌri:prə'dju:s/     	v.生殖;翻版;繁殖;复制,仿造    
	classroom      	/'klɑ:srum/         	n.教室，课堂             
	circulate      	/'sə:kjuleit/       	v.(使)循环,(使)流通       
	recommend      	/ˌrekə'mend/        	v.推荐,介绍;劝告,建议       
	frequency      	/'frikwənsi/        	n.频率,周率             
	newspaper      	/'nju:sˌpeipə/      	n.报纸                
	knowledge      	/'nɔlidʒ/           	n.知识,学识;知道,了解       
	humiliate      	/hju:'milieit/      	v.使羞辱，使丢脸[同]disgrace
	speculate      	/'spekjuleit/       	vi.思索；推测vt.投机；思索，推测 
	lubricate      	/'lubrikeit/        	v.润滑,加润滑油,行贿,收买     
	kilometre      	/'kiləmi:tə(r)/     	n.(kilometer) 公里，千米(略作km)
----------
sufficient     	/sə'fiʃənt/         	a.(for)足够的,充分的(比enough拘谨、正式)
	dictionary     	/'dikʃənəri/        	n.词典,字典             
	historical     	/his'tɔrikəl/       	a.历史的;有关历史的         
	playground     	/'pleɪgraund/       	n.运动场,游戏场           
	microphone     	/'maikrəfəun/       	n.话筒,扩音器            
	solidarity     	/ˌsɔli'dæriti/      	n.团结；休戚相关           
	formidable     	/'fɔ:midəbl/        	a.强大的;令人敬畏的;可怕的;艰难的 
	enthusiasm     	/in'θju:ziæzəm/     	n.热情,热心;狂热;积极性(for) 
	contradict     	/ˌkɔntrə'dikt/      	v.反驳;同…矛盾,同…抵触      
	background     	/'bækgraund/        	n.背景,经历；幕后          
	preferable     	/'prefərəbl/        	a.(to)更可取的,更好的      
	centigrade     	/'sentigreid/       	n.                  
	regardless     	/ri'gɑ:dlis/        	a.                  
	centimetre     	/'sentiˌmi:tə/      	n.(centimeter)厘米    
	attractive     	/ə'træktiv/         	a.吸引人的，引人注意的；漂亮的，迷人的
	continuous     	/kən'tinjuəs/       	a.连续的,持续的           
	commission     	/kə'miʃən/          	n.委员会;委任,委托(书),代办;佣金,手续费
	mysterious     	/mi'stiəriəs/       	a.神秘的,可疑的,难理解的      
	production     	/prəu'dʌkʃən/       	n.生产,产品,作品,(研究)成果,总产量
	roundabout     	/'raundəˌbaut/      	a.迂回的,转弯抹角的 n.环状交叉路口
	definition     	/ˌdefi'niʃən/       	n.定义,解释;(轮廓影像等的)清晰度;阐明;
	stereotype     	/'steriəutaip/      	n.陈规，模式化 vt.使定型，使模式化
----------
satisfactory   	/ˌsætis'fæktəri/    	a.令人满意的,圆满的,良好的,符合要求的
	significance   	/sig'nifikəns/      	n.意义,含义;重要性,重要的     
----------
articulate     	/ɑ:'tɪkjuleɪt/      	a.善于表达的；有关节相连的 v.清楚地讲话
	dictionary     	/'dikʃənəri/        	n.词典,字典             
	technology     	/tek'nɔlədʒi/       	n.科学技术；工业技术；应用科学    
	specialist     	/'speʃəlist/        	n.专家                
	importance     	/im'pɔ:təns/        	n.重要,重要性            
	microphone     	/'maikrəfəun/       	n.话筒,扩音器            
	conclusion     	/kən'klu:ʒən/       	n.结论，推论；结尾；缔结，议定    
	transition     	/træn'siʒən/        	n.转变，变迁，过渡(时期)      
	friendship     	/'frendʃip/         	n.友谊,友好             
	formidable     	/'fɔ:midəbl/        	a.强大的;令人敬畏的;可怕的;艰难的 
	spacecraft     	/'speiskrɑ:ft/      	n.宇宙飞船              
	settlement     	/'setlmənt/         	n.解决,决定,调停;居留区,住宅区  
	navigation     	/ˌnævi'geiʃən/      	n.航海,航空;导航,领航       
	experience     	/ik'spiəriəns/      	n.                  
	excitement     	/ik'saitmənt/       	n.刺激,激动,兴奋          
	instrument     	/'ɪnstrəmənt/       	n.工具,仪器,器械;乐器       
	procession     	/prəu'seʃən/        	n.队伍,行列             
	proportion     	/prə'pɔ:ʃn/         	n.比例;部分;均衡,相称       
	presumably     	/pri'zju:-məbli/    	ad.推测起来,大概          
	henceforth     	/'hens'fɔ:θ/        	ad.今后               
	accustomed     	/ə'kʌstəmd/         	a.惯常的；习惯的，适应的(一般作表语)
	adolescent     	/ˌædəu'lesnt/       	n.青少年  a.青春期的，青少年的  
	regardless     	/ri'gɑ:dlis/        	a.                  
	centimetre     	/'sentiˌmi:tə/      	n.(centimeter)厘米    
	tremendous     	/trə'mendəs/        	a.巨大的,极大的           
	stationary     	/'steiʃənəri/       	a.静止的,固定的           
	reasonable     	/'ri:zənəbl/        	a.合理的,有道理的;通情达理的;适度的
	impressive     	/im'presiv/         	a.给人深刻印象的,感人的       
	worthwhile     	/'wə:θ'hwail/       	a.值得(做)的            
	production     	/prəu'dʌkʃən/       	n.生产,产品,作品,(研究)成果,总产量
	horizontal     	/'hɔri'zɔntəl/      	a.地平线的;水平的          
	invitation     	/ˌɪnvɪ'teɪʃn/       	n.邀请,招待;请柬          
	psychology     	/psai'kɔlədʒi/      	n.心理,心理学,心理状态       
	definition     	/ˌdefi'niʃən/       	n.定义,解释;(轮廓影像等的)清晰度;阐明;
	stereotype     	/'steriəutaip/      	n.陈规，模式化 vt.使定型，使模式化
	inhabitant     	/in'hæbitənt/       	n.居民,住户             
----------
acquisition    	/ˌækwɪ'zɪʃn/        	n.取得，学到，养成(习惯)；获得的东西
	proficiency    	/prəu'fiʃənsi/      	n.(in)熟练,精通         
	pessimistic    	/ˌpesi'mistik/      	a.悲观(主义)的           
	electricity    	/ˌilek'trisəti/     	n.电,电流;电学           
	participate    	/pɑ:'tɪsɪpeɪt/      	v.(in)参与,参加;分享,分担;含有,带有
	superficial    	/ˌsu:pə'fɪʃl/       	a.表面的;肤浅的,浅薄的       
	agriculture    	/'ægrɪkʌltʃə(r)/    	n.农业，农艺，农耕          
	certificate    	/sə'tifikeit/       	n.证(明)书,执照          
	expenditure    	/iks'penditʃə/      	n.花费;(时间,金钱等的)支出,消耗 
	destructive    	/di'strʌktiv/       	a.破坏性               
	substantial    	/səb'stænʃəl/       	a.实质的;相当的;显著的;坚固的;富裕的
	preliminary    	/pri'liminəri/      	a.预备的,初步的           
	participant    	/pɑ:'tisipənt/      	n.参加者,参与者 a.有份的,参与的 
	interesting    	/'ɪntrɪstɪŋ/        	a.有趣的,引人入胜的         
	millionaire    	/ˌmiljə'nεə/        	n.百万富翁              
----------
historical     	/his'tɔrikəl/       	a.历史的;有关历史的         
	membership     	/'membəʃɪp/         	n.会员资格,成员资格         
	sufficient     	/sə'fiʃənt/         	a.(for)足够的,充分的(比enough拘谨、正式)
	playground     	/'pleɪgraund/       	n.运动场,游戏场           
	conversion     	/kən'və:ʃən/        	n.转变，转换；信仰的改变；      
	settlement     	/'setlmənt/         	n.解决,决定,调停;居留区,住宅区  
	hypothesis     	/hai'pɔθisis/       	n.假说,假设,前提          
	enthusiasm     	/in'θju:ziæzəm/     	n.热情,热心;狂热;积极性(for) 
	contradict     	/ˌkɔntrə'dikt/      	v.反驳;同…矛盾,同…抵触      
	background     	/'bækgraund/        	n.背景,经历；幕后          
	henceforth     	/'hens'fɔ:θ/        	ad.今后               
